temp,maxt,visibility,wspd,datetimeStr,heatindex,cloudcover,mint,datetime,precip,weathertype,snowdepth,humidity,wgust,conditions,windchill,Zipcode,Country
4.2,6.5,9.1,10.2,2021-12-14T00:00:00+01:00,,,2.0,1639440000000,0.0,,,92.21,,Clear,-0.6,72622,Germany
7.4,8.1,10.3,12.2,2021-12-14T00:00:00+01:00,,,6.7,1639440000000,0.41,,,90.94,,Rain,4.6,44809,Germany
7.1,8.5,16.6,19.5,2021-12-14T00:00:00+01:00,,,5.6,1639440000000,2.18,,,95.05,,Rain,3.9,24837,Germany
8.1,8.6,15.3,15.6,2021-12-14T00:00:00+01:00,,,7.5,1639440000000,0.4,,,90.04,,Rain,5.3,48431,Germany
2.5,4.8,12.1,8.6,2021-12-14T00:00:00+01:00,,,0.3,1639440000000,1.02,,,97.05,,Rain,-2.0,83301,Germany
7.3,8.0,15.8,12.1,2021-12-14T00:00:00+01:00,,,6.5,1639440000000,0.43,,,91.62,,Rain,4.3,42551,Germany
2.5,4.7,12.5,10.0,2021-12-14T00:00:00+01:00,,,0.1,1639440000000,0.27,,,94.06,,Rain,-2.1,81249,Germany
7.0,7.9,7.6,14.7,2021-12-14T00:00:00+01:00,,88.0,6.0,1639440000000,0.43,,,94.07,,"Rain, Overcast",3.6,12529,Germany
8.5,9.1,10.8,12.8,2021-12-14T00:00:00+01:00,,,7.7,1639440000000,1.62,,,93.98,,Rain,5.8,25524,Germany
5.6,6.4,10.3,6.9,2021-12-14T00:00:00+01:00,,,4.9,1639440000000,0.48,,,92.9,,Rain,3.9,34225,Germany
7.6,8.1,16.0,11.5,2021-12-14T00:00:00+01:00,,,7.1,1639440000000,0.53,,,89.98,,Rain,5.3,33602,Germany
6.9,8.0,18.9,18.0,2021-12-14T00:00:00+01:00,,,5.8,1639440000000,0.15,,,91.43,,Rain,2.8,52134,Germany
7.6,8.6,,,2021-12-14T00:00:00+01:00,,,7.1,1639440000000,0.52,,,87.15,,Rain,,38100,Germany
7.2,7.9,15.4,12.2,2021-12-14T00:00:00+01:00,,,6.4,1639440000000,0.21,,,92.03,,Rain,4.2,45472,Germany
8.1,8.6,10.0,16.1,2021-12-14T00:00:00+01:00,,,7.7,1639440000000,0.65,,,93.5,,Rain,5.0,25469,Germany
7.9,8.6,18.6,16.6,2021-12-14T00:00:00+01:00,,,7.5,1639440000000,0.11,,,88.07,,Rain,4.9,30159,Germany
7.7,8.4,16.3,16.9,2021-12-14T00:00:00+01:00,,,6.6,1639440000000,0.63,,,94.65,,Rain,4.5,24534,Germany
6.8,7.4,11.6,12.1,2021-12-14T00:00:00+01:00,,,6.3,1639440000000,0.31,,,94.73,,Rain,4.1,12555,Germany
4.1,4.9,5.6,10.8,2021-12-14T00:00:00+01:00,,,3.1,1639440000000,0.46,,,96.93,,Rain,0.3,90431,Germany
2.6,3.2,3.6,11.0,2021-12-14T00:00:00+01:00,,,1.7,1639440000000,0.19,,,98.35,,Rain,-1.3,92318,Germany
7.7,8.1,14.6,12.0,2021-12-14T00:00:00+01:00,,,7.1,1639440000000,0.2,,,91.55,,Rain,5.4,23554,Germany
7.7,8.5,17.8,12.8,2021-12-14T00:00:00+01:00,,,6.7,1639440000000,0.11,,,91.73,,Rain,4.2,47269,Germany
7.8,8.6,28.1,11.1,2021-12-14T00:00:00+01:00,,,7.3,1639440000000,0.0,,,84.91,,Clear,5.5,39104,Germany
7.9,8.6,28.3,11.2,2021-12-14T00:00:00+01:00,,,7.3,1639440000000,0.0,,,84.7,,Clear,5.5,39118,Germany
4.3,5.1,3.4,8.3,2021-12-14T00:00:00+01:00,,,3.3,1639440000000,0.63,,,98.57,,Rain,1.7,96450,Germany
2.5,6.1,12.1,8.6,2021-12-14T00:00:00+01:00,,,0.1,1639440000000,0.97,,,94.6,,Rain,-0.9,83278,Germany
3.4,13.6,16.0,9.7,2021-12-14T00:00:00-05:00,,8.9,-4.0,1639440000000,0.0,,0.0,77.78,,Clear,8.5,1067,Germany
3.4,13.5,16.0,10.3,2021-12-14T00:00:00-05:00,,9.4,-4.0,1639440000000,0.0,,0.0,76.53,,Clear,8.3,8056,Germany
2.6,4.7,11.6,9.8,2021-12-14T00:00:00+01:00,,,0.4,1639440000000,0.32,,,94.3,,Rain,-1.8,81829,Germany
4.1,6.1,9.3,12.8,2021-12-14T00:00:00+01:00,,8.7,2.8,1639440000000,0.01,,,94.72,,Rain,0.3,76532,Germany
6.2,6.8,6.5,8.7,2021-12-14T00:00:00+01:00,,,4.3,1639440000000,0.25,,,95.47,,Rain,4.7,63739,Germany
